date,Australia,Canada,China,Denmark,Hong Kong,India,Japan,Malaysia,New Zealand,Norway,Singapore,South Africa,Srilanka,Sweden,Switzerland,Thailand,United Kingdom
5/10/2000,1.7197,1.4955,8.2785,8.198,7.7898,44.3,109.33,3.8,2.0942,9.045,1.729,7.0755,74.8,9.0575,1.715,38.71,0.6599
5/11/2000,1.7271,1.49,8.2782,8.2675,7.7898,44.44,108.47,3.8,2.0934,9.139,1.7263,6.975,74.55,9.16,1.7252,39,0.6668
5/12/2000,1.7212,1.4872,8.2778,8.2177,7.79,44.15,108.74,3.8,2.0855,9.0115,1.7278,7.04,74.6,9.092,1.709,38.9,0.6591
5/15/2000,1.7425,1.4897,8.2777,8.1656,7.7895,44.44,109.48,3.8,2.1093,8.963,1.7335,7.04,75.1,9.063,1.7033,39.35,0.6633
5/16/2000,1.7322,1.4862,8.2772,8.248,7.7902,44.05,109.75,3.8,2.1142,9.0505,1.7325,7.0725,75.15,9.103,1.7152,39.45,0.6663
5/17/2000,1.759,1.4992,8.2768,8.3645,7.791,44.02,109.53,3.8,2.1692,9.152,1.734,7.1175,75.1,9.201,1.7398,39.4,0.6709
5/18/2000,1.7535,1.5007,8.2773,8.333,7.7915,44.03,108.7,3.8,2.209,9.126,1.734,7.134,75.15,9.1323,1.7377,39.34,0.6749
5/19/2000,1.7458,1.4963,8.2768,8.335,7.7915,44,106.89,3.8,2.1906,9.1375,1.7275,7.18,75.15,9.1575,1.7347,39.03,0.6732
5/22/2000,1.7422,1.4983,8.277,8.2565,7.7918,44.02,107.02,3.8,2.1772,9.117,1.7317,7.1175,75.05,9.222,1.7185,39.18,0.6708
5/23/2000,1.74,1.5036,8.2768,8.2455,7.792,44.15,106.72,3.8,2.1801,9.153,1.735,7.055,75.1,9.21,1.7295,39.25,0.679
5/24/2000,1.7504,1.5085,8.2769,8.2,7.7919,44.25,107.58,3.8,2.2026,9.0985,1.737,7.118,75.1,9.175,1.7208,39.3,0.6777
5/25/2000,1.7544,1.5057,8.2773,8.22,7.792,44.2,107.48,3.8,2.1901,9.106,1.7328,7.1475,75.5,9.165,1.721,39.15,0.68
5/26/2000,1.7495,1.5045,8.2771,8.006,7.7922,44.4,107.18,3.8,2.181,8.919,1.7343,7.135,75.25,9.01,1.6828,39.19,0.6723
5/29/2000,,,,,,,,,,,,7.135,,,,,
5/30/2000,1.7337,1.5036,8.2772,8.012,7.7925,44.65,106.44,3.8,2.1734,8.947,1.7332,7.0515,75.4,9.002,1.6885,39.25,0.6689
5/31/2000,1.7519,1.4977,8.2773,7.998,7.7927,44.65,107.74,3.8,2.1872,8.926,1.7345,6.9675,74.77,8.987,1.6883,39.22,0.6681
6/1/2000,1.7479,1.491,8.2771,8.0225,7.792,44.65,108.74,3.8,2.1925,8.94,1.732,6.9875,75.3,8.968,1.6878,39.19,0.6705
6/2/2000,1.7271,1.4785,8.2771,7.915,7.7921,44.7,108.15,3.8,2.1441,8.8095,1.724,6.93,75.2,8.8245,1.668,38.92,0.6632
6/5/2000,1.7206,1.4779,8.277,7.881,7.794,44.75,107.44,3.8,2.139,8.749,1.7205,6.925,75.35,8.805,1.663,38.81,0.6607
6/6/2000,1.6987,1.478,8.2773,7.799,7.793,44.75,105.64,3.8,2.1106,8.662,1.7205,6.945,75.25,8.711,1.643,38.84,0.6564
6/7/2000,1.6949,1.4785,8.2773,7.7771,7.793,44.83,105.5,3.8,2.1186,8.6314,1.722,6.9725,75.25,8.656,1.6365,38.92,0.6568
6/8/2000,1.7013,1.48,8.2775,7.813,7.7932,44.85,105.86,3.8,2.1345,8.694,1.7205,7.0475,75.4,8.758,1.641,39.01,0.664
6/9/2000,1.7053,1.4765,8.2772,7.832,7.7936,44.85,106.78,3.8,2.1368,8.732,1.723,7.004,75.25,8.745,1.6443,39.12,0.6632
6/12/2000,1.6915,1.4765,8.2771,7.82,7.794,44.85,106.65,3.8005,2.1245,8.691,1.7225,7.028,75.25,8.691,1.6356,39.05,0.6614
6/13/2000,1.6742,1.4697,8.277,7.755,7.7936,44.8,106.79,3.8,2.1186,8.6265,1.7213,7.005,75.25,8.612,1.6255,38.99,0.6609
6/14/2000,1.6647,1.4695,8.2768,7.778,7.7925,44.72,106.89,3.8,2.1022,8.573,1.7215,6.93,75.16,8.533,1.6318,39.07,0.6656
6/15/2000,1.6625,1.4758,8.2768,7.828,7.794,44.8,106.52,3.8,2.1322,8.636,1.7245,6.9,75.2,8.625,1.6386,39.07,0.6621
6/16/2000,1.6439,1.4708,8.2768,7.731,7.7942,44.83,106.22,3.8,2.0899,8.5755,1.7258,6.83,75.2,8.6015,1.6178,39.18,0.6594
6/19/2000,1.66,1.4657,8.2768,7.7495,7.7936,44.85,105.74,3.8,2.1142,8.58,1.7322,6.866,75.15,8.62,1.623,39.2,0.6599
6/20/2000,1.6565,1.4708,8.2772,7.8,7.7925,44.75,105.42,3.8,2.1048,8.6225,1.733,6.905,78.25,8.6425,1.628,39.13,0.6623
6/21/2000,1.6595,1.4729,8.2772,7.888,7.793,44.7,105.5,3.8,2.1044,8.7,1.734,6.93,78.7,8.719,1.639,39.2,0.668
6/22/2000,1.6686,1.4725,8.2771,7.9375,7.792,44.7,104.4,3.8,2.1151,8.738,1.7345,6.919,78.83,8.805,1.6455,39.25,0.6618
6/23/2000,1.6767,1.4793,8.2769,7.968,7.791,44.75,104.59,3.8,2.1209,8.739,1.7325,6.88,78.9,8.85,1.6565,39.1,0.6662
6/26/2000,1.6764,1.483,8.2773,7.9495,7.792,44.75,105.66,3.8,2.1299,8.758,1.7341,6.878,78.9,8.891,1.651,39.13,0.6671
6/27/2000,1.6633,1.4825,8.2774,7.8999,7.795,44.7,105.53,3.8,2.1186,8.6947,1.7343,6.8175,79,8.8725,1.6379,39.17,0.6667
6/28/2000,1.6603,1.4838,8.2775,7.898,7.7955,44.72,105.51,3.8,2.1505,8.652,1.735,6.81,79,8.864,1.642,39.16,0.6619
6/29/2000,1.6586,1.482,8.278,7.8405,7.7953,44.73,105.09,3.8,2.1313,8.59,1.7345,6.8225,79.2,8.822,1.6375,39.2,0.6582
6/30/2000,1.6748,1.4798,8.2782,7.82,7.796,44.7,106.14,3.8,2.1322,8.581,1.7275,6.79,79.2,8.821,1.6317,39.2,0.6609
7/3/2000,1.6678,1.4793,8.2786,7.83,7.796,44.72,105.64,3.8,2.139,8.588,1.7327,6.8125,79.25,8.7925,1.6323,39.39,0.6607
7/4/2000,,,,,,,,,,,,6.8125,,,,,
7/5/2000,1.6929,1.4909,8.2787,7.818,7.7962,44.69,106.91,3.8,2.1701,8.588,1.738,6.785,79.35,8.83,1.622,39.6,0.6614
7/6/2000,1.6923,1.485,8.2791,7.833,7.7964,44.81,107.37,3.8,2.1716,8.6,1.7367,6.85,79.35,8.866,1.625,39.6,0.6614
7/7/2000,1.6946,1.481,8.2793,7.8675,7.7968,44.78,107.81,3.8,2.1716,8.5925,1.737,6.845,79.35,8.915,1.6278,39.75,0.6604
7/10/2000,1.6915,1.4798,8.2795,7.8425,7.7965,44.75,107.1,3.8,2.1687,8.5825,1.7385,6.825,79.35,8.8855,1.6275,39.92,0.6606
7/11/2000,1.6975,1.4785,8.2794,7.859,7.7961,44.75,106.93,3.8,2.1753,8.6092,1.7435,6.81,79.25,8.8906,1.6335,40.01,0.6605
7/12/2000,1.6978,1.4815,8.2795,7.935,7.796,44.75,108.36,3.8,2.1763,8.673,1.7435,6.835,79.3,8.8925,1.651,40.03,0.6637
7/13/2000,1.7079,1.4809,8.2791,7.9797,7.796,44.78,108.27,3.8,2.1753,8.729,1.7435,6.845,79.3,8.941,1.6608,39.98,0.6671
7/14/2000,1.7103,1.4845,8.2796,7.959,7.7965,44.78,107.88,3.8,2.1683,8.698,1.7432,6.89,79.3,8.898,1.6532,40.05,0.6671
7/17/2000,1.7079,1.4813,8.2791,7.972,7.7973,44.74,108.53,3.8,2.1839,8.75,1.7478,6.9275,78.75,8.968,1.6575,40.31,0.6702
7/18/2000,1.7112,1.4783,8.2796,7.998,7.7968,44.83,108.3,3.8,2.1853,8.79,1.7465,6.9475,78.58,9,1.6608,40.25,0.6691
7/19/2000,1.7391,1.4758,8.2796,8.07,7.797,44.85,108.2,3.8,2.2026,8.854,1.746,6.98,78.5,9.081,1.6781,40.17,0.6693
7/20/2000,1.7194,1.4748,8.2796,8.0235,7.797,45.02,107.89,3.8,2.1697,8.81,1.7458,6.9225,78.52,9.02,1.668,40.23,0.6625
7/21/2000,1.705,1.4715,8.2795,7.9795,7.7965,44.8,109.08,3.8,2.1598,8.7705,1.748,6.925,78.25,8.9965,1.6638,40.443,0.6593
7/24/2000,1.7065,1.4639,8.2798,8.005,7.796,44.77,108.92,3.8,2.1753,8.784,1.7447,6.955,78.44,8.9825,1.67,40.76,0.6605
7/25/2000,1.7097,1.4653,8.2797,7.94,7.7971,44.95,109.3,3.8,2.1753,8.7195,1.7455,6.96,78.59,8.944,1.6528,40.99,0.6583
7/26/2000,1.6938,1.4665,8.2796,7.9215,7.7981,44.98,109.28,3.8,2.1706,8.705,1.7428,6.945,78.4,8.946,1.6493,41.19,0.6599
7/27/2000,1.6975,1.4713,8.2793,7.996,7.7975,44.95,109.15,3.8,2.1815,8.807,1.7346,6.942,78.4,9.0985,1.6605,40.92,0.6616
7/28/2000,1.703,1.4776,8.2794,8.066,7.7987,44.96,109.63,3.8,2.1867,8.855,1.735,6.975,78.4,9.16,1.6753,41.42,0.6656
7/31/2000,1.728,1.488,8.2792,8.0475,7.7988,45.15,109.68,3.8,2.2026,8.864,1.7342,6.965,78.4,9.172,1.6689,41.34,0.6674
8/1/2000,1.7227,1.4892,8.2788,8.084,7.7993,45.15,109.47,3.8,2.1997,8.885,1.732,6.975,78.45,9.217,1.6758,41.09,0.667
8/2/2000,1.7153,1.4813,8.2791,8.157,7.799,45.4,108.77,3.8,2.2017,8.957,1.727,6.99,78.43,9.259,1.6887,40.84,0.67
8/3/2000,1.7112,1.4844,8.2796,8.2495,7.7992,45.4,108.36,3.8,2.1988,9.012,1.7248,7.01,78.46,9.335,1.7087,40.7,0.669
8/4/2000,1.7147,1.4889,8.2798,8.218,7.7989,45.4,108.54,3.8,2.2002,8.904,1.7215,6.9675,78.46,9.246,1.7053,40.68,0.6657
8/7/2000,1.7059,1.4875,8.2799,8.192,7.7985,45.62,108.99,3.8,2.2017,8.894,1.7268,6.9515,78.46,9.1825,1.7005,41.26,0.6636
8/8/2000,1.7042,1.4889,8.2799,8.269,7.7985,45.8,108.64,3.8,2.2036,8.985,1.7255,6.985,78.53,9.2445,1.7147,41.1,0.6657
8/9/2000,1.7283,1.4848,8.2798,8.292,7.7993,45.7,107.99,3.8,2.2168,8.993,1.721,7.003,78.4,9.25,1.7187,40.9,0.667
8/10/2000,1.7188,1.4826,8.2799,8.22,7.7995,45.9,108.7,3.8,2.2134,8.944,1.7145,6.954,78.4,9.201,1.7065,40.85,0.6676
8/11/2000,1.7256,1.4839,8.2796,8.248,7.7998,45.9,108.68,3.8,2.2292,8.951,1.7133,6.899,78.4,9.218,1.7181,40.7,0.6649
8/14/2000,1.7212,1.4847,8.2795,8.2565,7.8003,45.85,109.52,3.8,2.2188,8.93,1.7163,6.9165,78.4,9.205,1.7214,40.74,0.664
8/15/2000,1.715,1.487,8.2788,8.164,7.7998,45.8,109,3.8,2.2306,8.886,1.719,6.942,78.45,9.153,1.7095,40.88,0.6642
8/16/2000,1.6958,1.4774,8.2797,8.1601,7.7998,45.8,108.55,3.8,2.2173,8.855,1.7175,6.9375,78.35,9.204,1.7093,40.83,0.6672
8/17/2000,1.6849,1.4759,8.2799,8.1505,7.7988,45.95,108.48,3.8,2.2075,8.834,1.7163,6.925,78.34,9.205,1.7085,40.85,0.667
8/18/2000,1.6935,1.4747,8.2797,8.221,7.799,45.9,108.43,3.8,2.2232,8.894,1.7187,6.947,78.2,9.263,1.7235,41.04,0.6714
8/21/2000,1.6978,1.4765,8.2799,8.2566,7.7992,45.73,108.53,3.8,2.2222,8.921,1.717,6.962,78.3,9.292,1.7275,40.92,0.6711
8/22/2000,1.7235,1.4756,8.2799,8.32,7.7992,45.75,108.34,3.8,2.2548,8.985,1.717,6.9885,78.28,9.335,1.7405,40.83,0.6758
8/23/2000,1.7519,1.4877,8.2793,8.317,7.8,45.9,107.02,3.8,2.3348,9.005,1.719,6.965,78.06,9.332,1.7282,40.77,0.6751
8/24/2000,1.7467,1.4871,8.2799,8.261,7.8,46.05,106.89,3.8,2.3052,8.99,1.7215,6.949,78.1,9.279,1.7117,41.01,0.6754
8/25/2000,1.7431,1.4828,8.2799,8.264,7.8,46.05,107.17,3.8,2.2952,8.9795,1.721,6.905,78.01,9.311,1.7095,40.86,0.6782
8/28/2000,1.7498,1.4845,8.2799,8.284,7.8,45.83,106.45,3.8,2.3041,8.958,1.719,6.949,78.01,9.345,1.713,40.8,0.6795
8/29/2000,1.7504,1.4868,8.2799,8.32,7.8,46,106.2,3.8,2.3283,9.017,1.7208,6.9525,78.01,9.411,1.7238,40.95,0.6842
8/30/2000,1.7483,1.4805,8.2788,8.35,7.8008,45.9,106.47,3.8,2.3436,9.0465,1.7228,6.96,77.9,9.44,1.736,40.96,0.6868
8/31/2000,1.7349,1.472,8.2786,8.401,7.7992,45.9,106.66,3.8,2.343,9.0845,1.7213,6.976,78.1,9.445,1.7425,40.89,0.6889
9/1/2000,1.7346,1.4742,8.2787,8.293,7.7995,45.8,105.78,3.8,2.3348,9.0108,1.721,6.945,78.2,9.338,1.723,40.9,0.6847
9/4/2000,,,,,,,,,,,,6.945,,,,,
9/5/2000,1.7547,1.4752,8.279,8.41,7.7989,45.74,105.88,3.8,2.3463,9.085,1.727,7.034,78.2,9.4725,1.7488,41.25,0.6886
9/6/2000,1.7683,1.4843,8.2794,8.572,7.7985,45.65,106.08,3.8,2.3529,9.224,1.732,7.085,78.34,9.6575,1.778,41.4,0.6918
9/7/2000,1.7924,1.4777,8.279,8.5275,7.7995,46.05,105.1,3.8,2.3969,9.185,1.7323,7.105,78.32,9.56,1.772,41.42,0.6954
9/8/2000,1.7995,1.4781,8.2794,8.611,7.7985,45.73,106.03,3.8,2.3889,9.254,1.7372,7.095,78.25,9.6515,1.7869,41.61,0.7044
9/11/2000,1.7889,1.48,8.2786,8.647,7.7987,45.65,105.97,3.8,2.331,9.309,1.738,7.115,78.38,9.731,1.7715,41.47,0.7081
9/12/2000,1.7902,1.4825,8.2787,8.687,7.7987,45.7,106.93,3.8,2.3463,9.331,1.742,7.142,78.38,9.766,1.771,41.61,0.7133
9/13/2000,1.8018,1.4838,8.277,8.6385,7.7985,45.7,107.11,3.8,2.3697,9.3003,1.7455,7.109,78.35,9.722,1.7635,41.81,0.708
9/14/2000,1.8215,1.4869,8.2773,8.6655,7.7988,45.8,107.25,3.8,2.3635,9.325,1.7405,7.15,78.4,9.755,1.7736,41.8,0.7112
9/15/2000,1.8349,1.4844,8.2771,8.707,7.7973,45.85,107.33,3.8,2.3923,9.339,1.7442,7.1735,78.5,9.796,1.7805,41.99,0.714
9/18/2000,1.846,1.4905,8.2772,8.762,7.7972,46.15,106.87,3.8,2.4319,9.386,1.7478,7.28,78.7,9.829,1.787,42.4,0.7135
9/19/2000,1.845,1.488,8.2779,8.7695,7.7986,46.45,107.02,3.8,2.4213,9.388,1.744,7.29,78.75,9.8475,1.7765,42.32,0.7102
9/20/2000,1.8615,1.4833,8.2775,8.825,7.799,46.3,106.77,3.8,2.471,9.43,1.7485,7.335,78.95,9.875,1.7845,42.64,0.7089
9/21/2000,1.8423,1.4873,8.2778,8.7255,7.7993,46.09,106.5,3.8,2.4631,9.36,1.747,7.315,79.4,9.815,1.7715,42.63,0.7003
9/22/2000,1.8332,1.4892,8.2787,8.4875,7.7983,46.18,107.94,3.8,2.4301,9.14,1.749,7.25,79.35,9.625,1.7295,42.8,0.6864
9/25/2000,1.8215,1.489,8.2793,8.542,7.7986,46.16,107.63,3.8,2.4325,9.181,1.747,7.239,79.25,9.666,1.739,42.7,0.6878
9/26/2000,1.8162,1.488,8.2791,8.4606,7.799,46.1,107.63,3.8,2.4143,9.13,1.7415,7.205,79.3,9.623,1.7279,42.23,0.6849
9/27/2000,1.8149,1.4962,8.2795,8.467,7.7983,46.15,107.44,3.8,2.4114,9.14,1.7435,7.255,79.2,9.659,1.7325,42.21,0.6846
9/28/2000,1.8215,1.503,8.2799,8.4555,7.7978,46.05,107.59,3.8,2.4155,9.0705,1.744,7.268,79.2,9.6885,1.7288,42.5,0.6833
9/29/2000,1.8467,1.507,8.2798,8.445,7.7971,46.06,107.9,3.8,2.454,9.0725,1.7395,7.219,79.2,9.628,1.7265,42.15,0.6763
10/2/2000,1.8349,1.5108,8.279,8.471,7.797,46.1,108.81,3.8,2.4783,9.1269,1.742,7.1975,79.2,9.6933,1.7322,42.3,0.6814
10/3/2000,1.8519,1.506,8.279,8.523,7.7942,46.18,108.66,3.8,2.471,9.179,1.7442,7.235,79.25,9.78,1.7365,42.4,0.6866
10/4/2000,1.8639,1.499,8.279,8.533,7.794,46.17,109.29,3.8,2.4814,9.205,1.7505,7.244,79.45,9.8,1.7395,42.75,0.6869
10/5/2000,1.8692,1.4954,8.279,8.583,7.7963,46.17,109.3,3.8,2.4938,9.2505,1.7496,7.27,79.15,9.8292,1.7491,42.52,0.6896
10/6/2000,1.873,1.5013,8.279,8.584,7.796,46.17,108.81,3.8,2.4876,9.2505,1.749,7.3,79.2,9.84,1.7515,42.56,0.6923
10/9/2000,,,,,,,,,,,,7.3,,,,,
10/10/2000,1.873,1.5014,8.2789,8.5775,7.797,46.25,107.9,3.8,2.4802,9.268,1.75,7.37,79.1,9.919,1.7515,42.86,0.6904
10/11/2000,1.8657,1.5043,8.2786,8.545,7.7985,46.35,107.63,3.8,2.4624,9.271,1.7504,7.402,79.2,9.865,1.7328,43.14,0.684
10/12/2000,1.8797,1.5085,8.2786,8.615,7.7968,46.3,107.58,3.8,2.5138,9.2925,1.7555,7.46,79.25,9.905,1.7415,43.5,0.6787
10/13/2000,1.8879,1.5135,8.2784,8.6915,7.7975,46.45,107.67,3.8,2.5113,9.383,1.7545,7.495,79.35,9.935,1.7595,43.58,0.6851
10/16/2000,1.912,1.5195,8.2781,8.7725,7.798,46.4,108.3,3.8,2.5316,9.4325,1.754,7.5775,79.35,10.013,1.779,43.31,0.6918
10/17/2000,1.9275,1.5184,8.2784,8.7512,7.7975,46.35,108.15,3.8,2.54,9.45,1.7555,7.565,79.35,10.007,1.7773,43.45,0.6932
10/18/2000,1.9279,1.52,8.2781,8.875,7.798,46.45,107.78,3.8,2.551,9.5775,1.757,7.7125,79.25,10.115,1.7875,43.75,0.6914
10/19/2000,1.9194,1.5112,8.278,8.847,7.797,46.4,108.55,3.8,2.5349,9.5035,1.7523,7.67,79.25,10.065,1.7875,43.39,0.6934
10/20/2000,1.8939,1.5119,8.2778,8.853,7.7975,46.4,109.04,3.8,2.495,9.49,1.7547,7.585,79.35,10.12,1.7885,43.72,0.6921
10/23/2000,1.8961,1.508,8.2784,8.9015,7.7987,46.45,108.45,3.8,2.4907,9.494,1.7547,7.58,79.25,10.113,1.7985,43.97,0.6873
10/24/2000,1.9026,1.5118,8.2784,8.8995,7.7991,46.48,108.08,3.8,2.4832,9.524,1.7515,7.6005,79.25,10.128,1.8005,43.77,0.6901
10/25/2000,1.9264,1.5164,8.2782,9.005,7.799,46.7,108.05,3.8,2.5013,9.585,1.7545,7.62,79.2,10.245,1.8165,43.6,0.6976
10/26/2000,1.9286,1.5187,8.2785,8.995,7.8001,46.7,108.36,3.8,2.5,9.589,1.7553,7.685,79.4,10.3,1.825,43.82,0.6987
10/27/2000,1.9109,1.5275,8.2788,8.856,7.7995,46.78,108.75,3.8,2.4845,9.443,1.7558,7.606,79.35,10.1238,1.8065,43.77,0.6888
10/30/2000,1.9102,1.5311,8.278,8.63,7.7997,46.78,108.99,3.8,2.4783,9.3725,1.7556,7.559,79.5,10.06,1.8068,43.79,0.6882
10/31/2000,1.9301,1.5273,8.2775,8.77,7.7995,46.9,109.15,3.8,2.524,9.279,1.7568,7.56,79.46,9.997,1.7978,44.06,0.6894
11/1/2000,1.9131,1.5263,8.2773,8.67,7.797,46.82,108.48,3.8,2.5284,9.202,1.7447,7.4987,79.1,9.892,1.7765,43.82,0.6919
11/2/2000,1.9201,1.5333,8.277,8.677,7.7951,46.85,108.39,3.8,2.5368,9.254,1.7433,7.53,79.15,9.912,1.7799,43.8,0.6925
11/3/2000,1.9051,1.5348,8.2768,8.647,7.7974,46.7,107.58,3.8,2.5253,9.231,1.7335,7.5325,79.2,9.915,1.7667,43.48,0.6904
11/6/2000,1.8939,1.5305,8.2771,8.682,7.7982,46.64,107.34,3.8,2.5044,9.302,1.7323,7.548,80.06,9.998,1.7725,43.4,0.6983
11/7/2000,1.8939,1.5315,8.2769,8.681,7.7985,46.7,107.3,3.8,2.5094,9.276,1.7364,7.624,80.38,10.001,1.7728,43.63,0.6988
11/8/2000,1.8997,1.5432,8.2772,8.7075,7.799,46.72,107.57,3.8,2.5157,9.295,1.7383,7.6645,80.2,10,1.7775,43.6,0.7024
11/9/2000,1.904,1.5455,8.2768,8.6944,7.799,46.75,107.41,3.8,2.5031,9.2935,1.7405,7.7425,79.9,10.022,1.7739,43.6,0.7021
11/10/2000,1.9157,1.546,8.2772,8.647,7.7992,46.78,107.83,3.8,2.5189,9.2825,1.7432,7.602,80,9.9685,1.7657,43.73,0.6991
11/13/2000,1.9212,1.5472,8.2768,8.663,7.7991,46.77,107.7,3.8,2.5265,9.2945,1.7435,7.65,80.4,10.048,1.7637,43.67,0.695
11/14/2000,1.9268,1.5445,8.2773,8.7065,7.7995,46.85,108.15,3.8,2.5265,9.3784,1.744,7.658,80.4,10.1048,1.7723,43.73,0.699
11/15/2000,1.922,1.551,8.2768,8.706,7.7995,46.83,108.75,3.8,2.5094,9.363,1.7455,7.689,80.4,10.094,1.7815,43.69,0.7014
11/16/2000,1.9294,1.5523,8.2773,8.743,7.799,46.85,109.08,3.8,2.5189,9.371,1.7525,7.685,80.1,10.14,1.7883,44.165,0.7028
11/17/2000,1.9268,1.56,8.2769,8.755,7.7998,46.82,108.86,3.8,2.4969,9.391,1.7545,7.7075,80.6,10.17,1.7915,44.26,0.7027
11/20/2000,1.9478,1.5592,8.2779,8.7911,7.7999,46.9,109.79,3.8,2.5176,9.418,1.757,7.7675,80.7,10.2136,1.8,44.38,0.7031
11/21/2000,1.9562,1.5553,8.2786,8.826,7.7999,46.85,110.29,3.8,2.5432,9.497,1.7569,7.82,80.9,10.301,1.7995,44.23,0.7062
11/22/2000,1.9253,1.5473,8.2782,8.86,7.8,46.86,110.16,3.8,2.5044,9.513,1.7555,7.83,81,10.302,1.805,43.7,0.7104
11/23/2000,,,,,,,,,,,,7.83,,,,,
11/24/2000,1.9175,1.5396,8.2779,8.902,7.8,46.91,111.38,3.8,2.5044,9.56,1.76,7.835,81,10.36,1.8085,43.77,0.7144
11/27/2000,1.9008,1.5348,8.278,8.7725,7.8,46.9,110.7,3.8,2.4631,9.4325,1.7542,7.771,81,10.2425,1.7803,43.52,0.7065
11/28/2000,1.9146,1.5371,8.2777,8.278,7.8005,46.93,110.23,3.8,2.4649,9.393,1.756,7.7875,81.1,10.1694,1.7633,43.72,0.7051
11/29/2000,1.9128,1.5405,8.2774,8.6975,7.7999,46.95,111.28,3.8,2.474,9.37,1.7575,7.774,81.2,10.133,1.7595,43.92,0.7038
11/30/2000,1.9004,1.5355,8.2777,8.5767,7.8,46.87,110.93,3.8,2.4438,9.284,1.7547,7.75,81.2,10.04,1.7365,43.805,0.7037
12/1/2000,1.8615,1.5389,8.2775,8.51,7.8001,46.89,111.15,3.8,2.4096,9.2475,1.749,7.655,81.1,9.9,1.7285,43.77,0.6957
12/4/2000,1.8413,1.5458,8.2771,8.405,7.7995,46.88,111.07,3.8,2.3719,9.1575,1.7445,7.645,81.1,9.725,1.706,43.7,0.6886
12/5/2000,1.8501,1.5438,8.277,8.4705,7.8,46.8,111,3.8,2.3759,9.184,1.7438,7.655,81.1,9.742,1.7153,43.68,0.694
12/6/2000,1.8355,1.5323,8.277,8.397,7.7974,46.78,110.42,3.8,2.3529,9.0711,1.743,7.582,81.2,9.63,1.7078,43.62,0.6961
12/7/2000,1.8282,1.5223,8.277,8.39,7.7975,46.8,110.7,3.8,2.3408,9.125,1.7335,7.6175,81.2,9.713,1.7015,43.44,0.6944
12/8/2000,1.8365,1.5205,8.2769,8.434,7.7963,46.8,111.29,3.8,2.3397,9.155,1.7363,7.64,81.1,9.735,1.7063,43.61,0.6924
12/11/2000,1.8519,1.5227,8.2773,8.498,7.7969,46.78,110.77,3.8,2.3657,9.211,1.7332,7.668,82.1,9.7205,1.715,43.49,0.6871
12/12/2000,1.845,1.5249,8.2771,8.4945,7.7974,46.78,111.5,3.8,2.373,9.211,1.7355,7.743,82.1,9.7195,1.7144,43.55,0.6906
12/13/2000,1.8587,1.5205,8.277,8.514,7.8003,46.8,112.4,3.8,2.3781,9.247,1.7415,7.7725,82.2,9.792,1.7175,43.6,0.6892
12/14/2000,1.8529,1.5165,8.2768,8.418,7.8003,46.8,112.42,3.8,2.3747,9.175,1.738,7.7375,82.25,9.68,1.699,43.55,0.6819
12/15/2000,1.8322,1.5174,8.2768,8.3,7.8,46.8,112.55,3.8,2.337,9.028,1.7355,7.69,82.35,9.6,1.6795,43.45,0.6774
12/18/2000,1.8464,1.5254,8.2774,8.353,7.8,46.79,112.06,3.8,2.3202,9.0575,1.7373,7.68,82.35,9.68,1.6845,43.36,0.6813
12/19/2000,1.8399,1.522,8.2772,8.381,7.7997,46.75,112.55,3.8,2.3299,9.106,1.7375,7.715,82.7,9.781,1.694,42.97,0.684
12/20/2000,1.8212,1.5215,8.2769,8.231,7.8002,46.75,112.58,3.8,2.2957,8.996,1.7318,7.66,82.8,9.59,1.6765,42.68,0.6786
12/21/2000,1.8073,1.5185,8.2768,8.19,7.7993,46.74,112.18,3.8,2.281,8.983,1.7317,7.63,82.7,9.587,1.6722,42.55,0.6799
12/22/2000,1.8018,1.5168,8.2777,8.082,7.7999,46.77,112.75,3.8,2.2701,8.86,1.7258,7.5675,82.2,9.539,1.6485,42.1,0.6765
12/25/2000,,,,,,,,,,,,7.5675,,,,,
12/26/2000,1.7895,1.5099,8.2769,8.03,7.7993,46.75,113.62,3.8,2.2624,8.8082,1.727,7.55,82.4,9.502,1.6342,42.3,0.6757
12/27/2000,1.7889,1.511,8.277,8.019,7.7988,46.73,114.2,3.8,2.2548,8.8825,1.7325,7.5375,82.45,9.5725,1.6435,42.72,0.6706
12/28/2000,1.8109,1.5073,8.2781,8.057,7.799,46.75,114.62,3.8,2.2738,8.926,1.7335,7.5625,82.45,9.555,1.645,43.33,0.6708
12/29/2000,1.7986,1.4995,8.2774,7.9442,7.7999,46.75,114.35,3.8,2.2609,8.801,1.7315,7.57,82.75,9.444,1.6202,43.45,0.6687
1/1/2001,,,,,,,,,,,,7.57,,,,,
1/2/2001,1.7883,1.4963,8.2779,7.8845,7.8,46.74,114.73,3.8,2.2563,8.76,1.737,7.569,82.6,9.415,1.6075,43.79,0.6677
1/3/2001,1.7746,1.4982,8.2773,7.875,7.8,46.75,114.26,3.8,2.2406,8.76,1.7325,7.5025,82.7,9.445,1.6025,43.7,0.6647
1/4/2001,1.7683,1.4985,8.2781,7.8991,7.7998,46.78,115.47,3.8,2.2437,8.7628,1.737,7.543,82.75,9.422,1.6115,43.53,0.6698
1/5/2001,1.7507,1.5003,8.2775,7.826,7.7993,46.76,116.19,3.8,2.2134,8.701,1.7322,7.56,83.15,9.338,1.6025,43.26,0.6671
